time_s,AorticArchI,ThoAortaIII,AbdomAortaV,RightCCA,RightRenal,RightCommonIliac,RightICA,RightRadial,RightInternalIliac,RightPostInteross,RightFemoralII,RightAntTibial
1.02970000e+01,2.24488969e+02,1.62540596e+02,1.36482593e+02,1.09579880e+01,1.61817819e+01,7.00884318e+01,5.82685844e+00,3.88095907e+00,9.89526658e+00,6.26703583e-01,1.89711601e+01,7.48019559e-01
1.02980000e+01,2.22740473e+02,1.60227843e+02,1.36197353e+02,1.09474806e+01,1.60769454e+01,7.00756110e+01,5.79866239e+00,3.86748047e+00,9.88208103e+00,6.26620399e-01,1.91035391e+01,7.86699583e-01
1.02990000e+01,2.21017424e+02,1.57965573e+02,1.35891535e+02,1.09380767e+01,1.59723273e+01,7.00510887e+01,5.76985914e+00,3.85414316e+00,9.86786767e+00,6.26541417e-01,1.92399037e+01,8.27335169e-01
1.03000000e+01,2.19320288e+02,1.55754811e+02,1.35565081e+02,1.09299657e+01,1.58679938e+01,7.00149393e+01,5.74063987e+00,3.84093801e+00,9.85255995e+00,6.26465025e-01,1.93804722e+01,8.69824477e-01
1.03010000e+01,2.17649708e+02,1.53596547e+02,1.35217990e+02,1.09233269e+01,1.57640119e+01,6.99672347e+01,5.71119642e+00,3.82785464e+00,9.83610384e+00,6.26389442e-01,1.95254294e+01,9.14040565e-01
1.03020000e+01,2.16006423e+02,1.51491668e+02,1.34850312e+02,1.09183122e+01,1.56604421e+01,6.99080383e+01,5.68170180e+00,3.81488271e+00,9.81846139e+00,6.26312938e-01,1.96749092e+01,9.59854076e-01
1.03030000e+01,2.14391288e+02,1.49441034e+02,1.34462141e+02,1.09150614e+01,1.55573451e+01,6.98374109e+01,5.65232498e+00,3.80201136e+00,9.79960415e+00,6.26233721e-01,1.98290099e+01,1.00712854e+00
1.03040000e+01,2.12805631e+02,1.47445725e+02,1.34053674e+02,1.09137296e+01,1.54548007e+01,6.97554139e+01,5.62327494e+00,3.78922578e+00,9.77951316e+00,6.26149417e-01,1.99877794e+01,1.05568256e+00
1.03050000e+01,2.11250620e+02,1.45506604e+02,1.33625123e+02,1.09144241e+01,1.53528731e+01,6.96620956e+01,5.59471344e+00,3.77651375e+00,9.75818289e+00,6.26058075e-01,2.01512029e+01,1.10537770e+00
1.03060000e+01,2.09727658e+02,1.43624645e+02,1.33176767e+02,1.09172464e+01,1.52516323e+01,6.95575018e+01,5.56681298e+00,3.76386150e+00,9.73561598e+00,6.25957526e-01,2.03192056e+01,1.15606779e+00
1.03070000e+01,2.08238253e+02,1.41800862e+02,1.32708936e+02,1.09222790e+01,1.51511482e+01,6.94416741e+01,5.53974087e+00,3.75125501e+00,9.71182286e+00,6.25845576e-01,2.04916480e+01,1.20761621e+00
1.03080000e+01,2.06784143e+02,1.40036421e+02,1.32222047e+02,1.09295872e+01,1.50514979e+01,6.93146526e+01,5.51367328e+00,3.73867883e+00,9.68682254e+00,6.25719828e-01,2.06682982e+01,1.25988511e+00
1.03090000e+01,2.05366940e+02,1.38332395e+02,1.31716521e+02,1.09392062e+01,1.49527492e+01,6.91764744e+01,5.48876330e+00,3.72611912e+00,9.66063757e+00,6.25578137e-01,2.08488827e+01,1.31275998e+00
1.03100000e+01,2.03988347e+02,1.36689906e+02,1.31192838e+02,1.09511477e+01,1.48549696e+01,6.90271792e+01,5.46516568e+00,3.71356152e+00,9.63329551e+00,6.25418286e-01,2.10330518e+01,1.36612539e+00
1.03110000e+01,2.02650157e+02,1.35110122e+02,1.30651547e+02,1.09653910e+01,1.47582293e+01,6.88668125e+01,5.44303940e+00,3.70099092e+00,9.60482900e+00,6.25237955e-01,2.12203589e+01,1.41985802e+00
1.03120000e+01,2.01353880e+02,1.33594011e+02,1.30093165e+02,1.09818892e+01,1.46625885e+01,6.86954226e+01,5.42251792e+00,3.68839444e+00,9.57526825e+00,6.25035162e-01,2.14103589e+01,1.47384615e+00
1.03130000e+01,2.00101066e+02,1.32142614e+02,1.29518294e+02,1.10005524e+01,1.45681117e+01,6.85130729e+01,5.40374478e+00,3.67575788e+00,9.54464820e+00,6.24807738e-01,2.16024882e+01,1.52795256e+00
1.03140000e+01,1.98892886e+02,1.30756802e+02,1.28927500e+02,1.10212685e+01,1.44748525e+01,6.83198333e+01,5.38684129e+00,3.66306900e+00,9.51300062e+00,6.24553818e-01,2.17961953e+01,1.58204211e+00
1.03150000e+01,1.97730230e+02,1.29437378e+02,1.28321362e+02,1.10438972e+01,1.43828602e+01,6.81157857e+01,5.37192045e+00,3.65031616e+00,9.48035651e+00,6.24271633e-01,2.19908958e+01,1.63596784e+00
1.03160000e+01,1.96613581e+02,1.28185092e+02,1.27700487e+02,1.10682577e+01,1.42921826e+01,6.79010344e+01,5.35909037e+00,3.63748786e+00,9.44674665e+00,6.23959454e-01,2.21859389e+01,1.68956250e+00
1.03170000e+01,1.95542919e+02,1.27000509e+02,1.27065440e+02,1.10941623e+01,1.42028578e+01,6.76756934e+01,5.34844022e+00,3.62457439e+00,9.41219764e+00,6.23615833e-01,2.23807106e+01,1.74266567e+00
1.03180000e+01,1.94517747e+02,1.25884064e+02,1.26416776e+02,1.11214049e+01,1.41149188e+01,6.74398942e+01,5.34004952e+00,3.61156694e+00,9.37673429e+00,6.23239465e-01,2.25745869e+01,1.79511473e+00
1.03190000e+01,1.93536810e+02,1.24836036e+02,1.25755069e+02,1.11497461e+01,1.40283945e+01,6.71938056e+01,5.33399069e+00,3.59845718e+00,9.34037984e+00,6.22829152e-01,2.27668868e+01,1.84674061e+00
1.03200000e+01,1.92598536e+02,1.23856532e+02,1.25080814e+02,1.11789689e+01,1.39433056e+01,6.69375932e+01,5.33031821e+00,3.58523882e+00,9.30315206e+00,6.22383996e-01,2.29570169e+01,1.89740310e+00
1.03210000e+01,1.91700239e+02,1.22945477e+02,1.24394553e+02,1.12088097e+01,1.38596696e+01,6.66714821e+01,5.32908214e+00,3.57190573e+00,9.26506682e+00,6.21903166e-01,2.31442705e+01,1.94695648e+00
1.03220000e+01,1.90838833e+02,1.22102631e+02,1.23696759e+02,1.12390310e+01,1.37774967e+01,6.63956992e+01,5.33031567e+00,3.55845361e+00,9.22613480e+00,6.21386105e-01,2.33280103e+01,1.99528832e+00
1.03230000e+01,1.90010659e+02,1.21327596e+02,1.22987881e+02,1.12694032e+01,1.36967929e+01,6.61104901e+01,5.33403975e+00,3.54487932e+00,9.18636292e+00,6.20832438e-01,2.35076026e+01,2.04230677e+00
1.03240000e+01,1.89211275e+02,1.20619787e+02,1.22268359e+02,1.12996975e+01,1.36175604e+01,6.58161334e+01,5.34026240e+00,3.53118073e+00,9.14575427e+00,6.20241964e-01,2.36823821e+01,2.08793779e+00
1.03250000e+01,1.88435523e+02,1.19978426e+02,1.21538635e+02,1.13296936e+01,1.35397972e+01,6.55129377e+01,5.34897713e+00,3.51735682e+00,9.10430832e+00,6.19614666e-01,2.38516576e+01,2.13212636e+00
1.03260000e+01,1.87677975e+02,1.19402592e+02,1.20799119e+02,1.13591999e+01,1.34634977e+01,6.52012202e+01,5.36016246e+00,3.50340783e+00,9.06202195e+00,6.18950719e-01,2.40147606e+01,2.17483798e+00
1.03270000e+01,1.86932728e+02,1.18891175e+02,1.20050219e+02,1.13880455e+01,1.33886552e+01,6.48813232e+01,5.37378032e+00,3.48933507e+00,9.01889060e+00,6.18250481e-01,2.41710117e+01,2.21605286e+00
1.03280000e+01,1.86193587e+02,1.18442911e+02,1.19292351e+02,1.14160787e+01,1.33152627e+01,6.45536078e+01,5.38977753e+00,3.47514089e+00,8.97490976e+00,6.17514475e-01,2.43197294e+01,2.25576215e+00
1.03290000e+01,1.85454350e+02,1.18056412e+02,1.18525919e+02,1.14431755e+01,1.32433134e+01,6.42184403e+01,5.40808567e+00,3.46082859e+00,8.93007653e+00,6.16743377e-01,2.44602650e+01,2.29396593e+00
1.03300000e+01,1.84708232e+02,1.17730015e+02,1.17751374e+02,1.14692267e+01,1.31728011e+01,6.38762260e+01,5.42861134e+00,3.44640279e+00,8.88439109e+00,6.15938083e-01,2.45919510e+01,2.33067181e+00
1.03310000e+01,1.83949060e+02,1.17462055e+02,1.16969142e+02,1.14941524e+01,1.31037219e+01,6.35273419e+01,5.45125173e+00,3.43186864e+00,8.83785837e+00,6.15099554e-01,2.47142118e+01,2.36588995e+00
1.03320000e+01,1.83170730e+02,1.17250755e+02,1.16179667e+02,1.15178881e+01,1.30360750e+01,6.31721663e+01,5.47588865e+00,3.41723207e+00,8.79048816e+00,6.14228868e-01,2.48265078e+01,2.39963313e+00
1.03330000e+01,1.82366538e+02,1.17093935e+02,1.15383477e+02,1.15403811e+01,1.29698652e+01,6.28111229e+01,5.50236351e+00,3.40250077e+00,8.74230025e+00,6.13327398e-01,2.49283108e+01,2.43191971e+00
1.03340000e+01,1.81530954e+02,1.16989589e+02,1.14581058e+02,1.15615978e+01,1.29051009e+01,6.24445792e+01,5.53052115e+00,3.38768224e+00,8.69331979e+00,6.12396450e-01,2.50192154e+01,2.46276616e+00
1.03350000e+01,1.80658707e+02,1.16935606e+02,1.13772921e+02,1.15815129e+01,1.28417951e+01,6.20729007e+01,5.56019000e+00,3.37278466e+00,8.64357911e+00,6.11437428e-01,2.50988817e+01,2.49219059e+00
1.03360000e+01,1.79744353e+02,1.16929470e+02,1.12959683e+02,1.16001056e+01,1.27799712e+01,6.16964887e+01,5.59115526e+00,3.35781807e+00,8.59312419e+00,6.10452032e-01,2.51670680e+01,2.52021641e+00
1.03370000e+01,1.78783440e+02,1.16968825e+02,1.12141930e+02,1.16173570e+01,1.27196571e+01,6.13157025e+01,5.62320964e+00,3.34279224e+00,8.54200362e+00,6.09441887e-01,2.52236614e+01,2.54686563e+00
1.03380000e+01,1.77772138e+02,1.17051367e+02,1.11320239e+02,1.16332463e+01,1.26608854e+01,6.09308779e+01,5.65614759e+00,3.32771697e+00,8.49026813e+00,6.08408596e-01,2.52686569e+01,2.57216012e+00
1.03390000e+01,1.76706552e+02,1.17174309e+02,1.10495322e+02,1.16477393e+01,1.26037034e+01,6.05423947e+01,5.68971974e+00,3.31260425e+00,8.43798092e+00,6.07354091e-01,2.53022295e+01,2.59612824e+00
1.03400000e+01,1.75583665e+02,1.17335062e+02,1.09667843e+02,1.16607934e+01,1.25481609e+01,6.01505957e+01,5.72369666e+00,3.29746542e+00,8.38520169e+00,6.06280167e-01,2.53246520e+01,2.61879660e+00
1.03410000e+01,1.74400893e+02,1.17530960e+02,1.08838486e+02,1.16723524e+01,1.24943143e+01,5.97558208e+01,5.75784784e+00,3.28231225e+00,8.33199130e+00,6.05188651e-01,2.53363150e+01,2.64019315e+00
1.03420000e+01,1.73155985e+02,1.17759170e+02,1.08007975e+02,1.16823411e+01,1.24422284e+01,5.93584207e+01,5.79193751e+00,3.26715727e+00,8.27841284e+00,6.04081446e-01,2.53377429e+01,2.66034835e+00
1.03430000e+01,1.71846977e+02,1.18016695e+02,1.07177069e+02,1.16906645e+01,1.23919754e+01,5.89587570e+01,5.82572877e+00,3.25201370e+00,8.22453056e+00,6.02960519e-01,2.53295737e+01,2.67929493e+00
1.03440000e+01,1.70472301e+02,1.18300577e+02,1.06346501e+02,1.16972116e+01,1.23436288e+01,5.85571789e+01,5.85900273e+00,3.23689457e+00,8.17040450e+00,6.01827759e-01,2.53124941e+01,2.69706516e+00
1.03450000e+01,1.69030531e+02,1.18607500e+02,1.05517068e+02,1.17018393e+01,1.22972719e+01,5.81540647e+01,5.89153516e+00,3.22181440e+00,8.11609620e+00,6.00685208e-01,2.52873034e+01,2.71369531e+00
1.03460000e+01,1.67520531e+02,1.18934272e+02,1.04689512e+02,1.17043939e+01,1.22529844e+01,5.77497681e+01,5.92313021e+00,3.20678707e+00,8.06166000e+00,5.99534776e-01,2.52547503e+01,2.72921969e+00
1.03470000e+01,1.65941237e+02,1.19277449e+02,1.03864601e+02,1.17046949e+01,1.22108502e+01,5.73446563e+01,5.95359929e+00,3.19182750e+00,8.00715004e+00,5.98378456e-01,2.52155942e+01,2.74367487e+00
1.03480000e+01,1.64291715e+02,1.19633578e+02,1.03043066e+02,1.17025488e+01,1.21709496e+01,5.69390842e+01,5.98277604e+00,3.17695056e+00,7.95261881e+00,5.97218187e-01,2.51705235e+01,2.75709674e+00
1.03490000e+01,1.62570981e+02,1.19998735e+02,1.02225696e+02,1.16977226e+01,1.21333678e+01,5.65334375e+01,6.01049997e+00,3.16217305e+00,7.89812817e+00,5.96056101e-01,2.51202007e+01,2.76952561e+00
1.03500000e+01,1.60778173e+02,1.20369199e+02,1.01413198e+02,1.16899868e+01,1.20981785e+01,5.61280672e+01,6.03664173e+00,3.14751086e+00,7.84374302e+00,5.94894181e-01,2.50651563e+01,2.78099904e+00
1.03510000e+01,1.58912415e+02,1.20741087e+02,1.00606276e+02,1.16790958e+01,1.20654520e+01,5.57233222e+01,6.06108725e+00,3.13298063e+00,7.78953886e+00,5.93734460e-01,2.50058470e+01,2.79155637e+00
1.03520000e+01,1.56972747e+02,1.21110084e+02,9.98056716e+01,1.16647721e+01,1.20352566e+01,5.53195631e+01,6.08373410e+00,3.11860079e+00,7.73560819e+00,5.92579169e-01,2.49426564e+01,2.80124211e+00
1.03530000e+01,1.54958338e+02,1.21472186e+02,9.90120451e+01,1.16467574e+01,1.20076461e+01,5.49170985e+01,6.10450514e+00,3.10438859e+00,7.68204110e+00,5.91430372e-01,2.48758601e+01,2.81009875e+00
1.03540000e+01,1.52868347e+02,1.21823199e+02,9.82260672e+01,1.16247818e+01,1.19826674e+01,5.45162259e+01,6.12333522e+00,3.09036221e+00,7.62893185e+00,5.90290243e-01,2.48056770e+01,2.81817299e+00
1.03550000e+01,1.50702015e+02,1.22158985e+02,9.74483828e+01,1.15985808e+01,1.19603561e+01,5.41172173e+01,6.14017394e+00,3.07653975e+00,7.57637013e+00,5.89160942e-01,2.47322712e+01,2.82551370e+00
1.03560000e+01,1.48458599e+02,1.22475153e+02,9.66796693e+01,1.15678760e+01,1.19407391e+01,5.37203485e+01,6.15498254e+00,3.06294074e+00,7.52444663e+00,5.88044799e-01,2.46557727e+01,2.83217732e+00
1.03570000e+01,1.46137557e+02,1.22767721e+02,9.59205383e+01,1.15324171e+01,1.19238301e+01,5.33258752e+01,6.16773570e+00,3.04958321e+00,7.47324359e+00,5.86943971e-01,2.45762884e+01,2.83821945e+00
1.03580000e+01,1.43738462e+02,1.23032675e+02,9.51716141e+01,1.14919531e+01,1.19096320e+01,5.29340716e+01,6.17841634e+00,3.03648580e+00,7.42285016e+00,5.85860695e-01,2.44939194e+01,2.84370169e+00
1.03590000e+01,1.41261096e+02,1.23266305e+02,9.44334827e+01,1.14462538e+01,1.18981375e+01,5.25452116e+01,6.18701456e+00,3.02366620e+00,7.37336006e+00,5.84797100e-01,2.44087579e+01,2.84868654e+00
1.03600000e+01,1.38705451e+02,1.23464765e+02,9.37067763e+01,1.13950832e+01,1.18893269e+01,5.21596048e+01,6.19352491e+00,3.01114348e+00,7.32488752e+00,5.83755486e-01,2.43208939e+01,2.85324658e+00
1.03610000e+01,1.36071809e+02,1.23624763e+02,9.29920536e+01,1.13382429e+01,1.18831711e+01,5.17775260e+01,6.19794387e+00,2.99893469e+00,7.27754080e+00,5.82737918e-01,2.42304043e+01,2.85745090e+00
1.03620000e+01,1.33360721e+02,1.23743195e+02,9.22898648e+01,1.12755495e+01,1.18796308e+01,5.13992386e+01,6.20026761e+00,2.98705670e+00,7.23142479e+00,5.81746449e-01,2.41373576e+01,2.86137194e+00
1.03630000e+01,1.30573108e+02,1.23817160e+02,9.16007616e+01,1.12068354e+01,1.18786552e+01,5.10249890e+01,6.20048935e+00,2.97552649e+00,7.18663013e+00,5.80783155e-01,2.40418091e+01,2.86508727e+00
1.03640000e+01,1.27710165e+02,1.23844190e+02,9.09252416e+01,1.11319613e+01,1.18801884e+01,5.06549982e+01,6.19859840e+00,2.96435955e+00,7.14322439e+00,5.79849947e-01,2.39438002e+01,2.86867162e+00
1.03650000e+01,1.24773430e+02,1.23822119e+02,9.02637781e+01,1.10508070e+01,1.18841657e+01,5.02894883e+01,6.19457795e+00,2.95357081e+00,7.10126014e+00,5.78948680e-01,2.38433573e+01,2.87220124e+00
1.03660000e+01,1.21764795e+02,1.23749097e+02,8.96168147e+01,1.09632708e+01,1.18905135e+01,4.99287019e+01,6.18840285e+00,2.94317453e+00,7.06078868e+00,5.78081146e-01,2.37404939e+01,2.87575395e+00
1.03670000e+01,1.18686375e+02,1.23623693e+02,8.89847282e+01,1.08692745e+01,1.18991566e+01,4.95728886e+01,6.18004061e+00,2.93318323e+00,7.02187125e+00,5.77248942e-01,2.36352165e+01,2.87940363e+00
1.03680000e+01,1.15540506e+02,1.23444764e+02,8.83678507e+01,1.07687556e+01,1.19100166e+01,4.92223033e+01,6.16945118e+00,2.92360833e+00,6.98458698e+00,5.76453549e-01,2.35275312e+01,2.88322340e+00
1.03690000e+01,1.12330117e+02,1.23211384e+02,8.77665007e+01,1.06616620e+01,1.19229992e+01,4.88772138e+01,6.15657728e+00,2.91446116e+00,6.94905171e+00,5.75696465e-01,2.34174495e+01,2.88729597e+00
1.03700000e+01,1.09058091e+02,1.22922996e+02,8.71809099e+01,1.05479635e+01,1.19380165e+01,4.85378079e+01,6.14135867e+00,2.90575035e+00,6.91537354e+00,5.74978871e-01,2.33049895e+01,2.89169556e+00
1.03710000e+01,1.05727555e+02,1.22579270e+02,8.66112734e+01,1.04276428e+01,1.19549761e+01,4.82042155e+01,6.12372633e+00,2.89748314e+00,6.88364835e+00,5.74301799e-01,2.31901727e+01,2.89649785e+00
1.03720000e+01,1.02341884e+02,1.22180070e+02,8.60577564e+01,1.03006944e+01,1.19737807e+01,4.78765163e+01,6.10360256e+00,2.88966532e+00,6.85394474e+00,5.73666120e-01,2.30730212e+01,2.90178082e+00
1.03730000e+01,9.89046824e+01,1.21725434e+02,8.55204944e+01,1.01671251e+01,1.19943288e+01,4.75547688e+01,6.08090267e+00,2.88230091e+00,6.82629758e+00,5.73072503e-01,2.29535557e+01,2.90762371e+00
1.03740000e+01,9.54196003e+01,1.21215535e+02,8.49995834e+01,1.00269536e+01,1.20165190e+01,4.72390497e+01,6.05554147e+00,2.87539197e+00,6.80072270e+00,5.72521379e-01,2.28317947e+01,2.91410242e+00
1.03750000e+01,9.18904404e+01,1.20650640e+02,8.44950811e+01,9.88021005e+00,1.20402462e+01,4.69294839e+01,6.02743228e+00,2.86893884e+00,6.77724311e+00,5.72012963e-01,2.27077529e+01,2.92129152e+00
1.03760000e+01,8.83211459e+01,1.20031093e+02,8.40069932e+01,9.72693719e+00,1.20654002e+01,4.66262452e+01,5.99648935e+00,2.86294007e+00,6.75590948e+00,5.71547238e-01,2.25814390e+01,2.92926242e+00
1.03770000e+01,8.47158129e+01,1.19357290e+02,8.35352581e+01,9.56719267e+00,1.20918645e+01,4.63295237e+01,5.96263019e+00,2.85739226e+00,6.73680909e+00,5.71123932e-01,2.24528516e+01,2.93808129e+00
1.03780000e+01,8.10784103e+01,1.18629643e+02,8.30797481e+01,9.40104724e+00,1.21195232e+01,4.60394562e+01,5.92578328e+00,2.85229050e+00,6.72004651e+00,5.70742559e-01,2.23219797e+01,2.94780307e+00
1.03790000e+01,7.74130797e+01,1.17848588e+02,8.26402701e+01,9.22858964e+00,1.21482514e+01,4.57561026e+01,5.88588320e+00,2.84762808e+00,6.70573502e+00,5.70402398e-01,2.21888038e+01,2.95847461e+00
1.03800000e+01,7.37239155e+01,1.17014566e+02,8.22165803e+01,9.04992451e+00,1.21779209e+01,4.54794299e+01,5.84287623e+00,2.84339672e+00,6.69397838e+00,5.70102536e-01,2.20533009e+01,2.97013058e+00
1.03810000e+01,7.00153682e+01,1.16128055e+02,8.18083658e+01,8.86518682e+00,1.22083849e+01,4.52093194e+01,5.79671963e+00,2.83958538e+00,6.68486895e+00,5.69841742e-01,2.19154455e+01,2.98279223e+00
1.03820000e+01,6.62915946e+01,1.15189522e+02,8.14152921e+01,8.67452167e+00,1.22395005e+01,4.49456435e+01,5.74738762e+00,2.83618196e+00,6.67847013e+00,5.69618685e-01,2.17752163e+01,2.99646663e+00
1.03830000e+01,6.25569523e+01,1.14199468e+02,8.10369619e+01,8.47810021e+00,1.22711115e+01,4.46882786e+01,5.69486908e+00,2.83317175e+00,6.67481598e+00,5.69431769e-01,2.16325893e+01,3.01114719e+00
1.03840000e+01,5.88159131e+01,1.13158443e+02,8.06728983e+01,8.27611888e+00,1.23030488e+01,4.44371231e+01,5.63916998e+00,2.83053723e+00,6.67390290e+00,5.69279122e-01,2.14875333e+01,3.02681342e+00
1.03850000e+01,5.50728241e+01,1.12067034e+02,8.03225549e+01,8.06878959e+00,1.23351406e+01,4.41920960e+01,5.58031314e+00,2.82825882e+00,6.67570583e+00,5.69158674e-01,2.13400078e+01,3.04343393e+00
1.03860000e+01,5.13321288e+01,1.10925903e+02,7.99852929e+01,7.85634754e+00,1.23672043e+01,4.39531310e+01,5.51833751e+00,2.82631393e+00,6.68021146e+00,5.69068044e-01,2.11899594e+01,3.06096687e+00
1.03870000e+01,4.75983679e+01,1.09735806e+02,7.96603900e+01,7.63905110e+00,1.23990481e+01,4.37201755e+01,5.45329823e+00,2.82467676e+00,6.68745058e+00,5.69004496e-01,2.10373222e+01,3.07936122e+00
1.03880000e+01,4.38762021e+01,1.08497619e+02,7.93470644e+01,7.41718247e+00,1.24304710e+01,4.34931721e+01,5.38526605e+00,2.82331803e+00,6.69750240e+00,5.68964893e-01,2.08820176e+01,3.09855820e+00
1.03890000e+01,4.01701402e+01,1.07212314e+02,7.90445502e+01,7.19103064e+00,1.24612744e+01,4.32720173e+01,5.31432112e+00,2.82220687e+00,6.71044556e+00,5.68945883e-01,2.07239595e+01,3.11849712e+00
1.03900000e+01,3.64848633e+01,1.05881017e+02,7.87520547e+01,6.96090904e+00,1.24912500e+01,4.30565179e+01,5.24055607e+00,2.82130871e+00,6.72631525e+00,5.68943655e-01,2.05630451e+01,3.13911203e+00
1.03910000e+01,3.28251241e+01,1.04505021e+02,7.84687646e+01,6.72714945e+00,1.25201854e+01,4.28463808e+01,5.16407347e+00,2.82058589e+00,6.74507913e+00,5.68953989e-01,2.03991577e+01,3.16033416e+00
1.03920000e+01,2.91956128e+01,1.03085760e+02,7.81938334e+01,6.49009078e+00,1.25478720e+01,4.26412809e+01,5.08498107e+00,2.81999909e+00,6.76667502e+00,5.68972401e-01,2.02321761e+01,3.18209483e+00
1.03930000e+01,2.56009937e+01,1.01624804e+02,7.79263354e+01,6.25007818e+00,1.25741050e+01,4.24409360e+01,5.00339032e+00,2.81950759e+00,6.79106551e+00,5.68994159e-01,2.00619818e+01,3.20432543e+00
1.03940000e+01,2.20460330e+01,1.00123902e+02,7.76652044e+01,6.00746996e+00,1.25986793e+01,4.22451221e+01,4.91941764e+00,2.81906873e+00,6.81825700e+00,5.69014193e-01,1.98884610e+01,3.22695545e+00
1.03950000e+01,1.85355816e+01,9.85849799e+01,7.74092111e+01,5.76263585e+00,1.26213936e+01,4.20536114e+01,4.83318293e+00,2.81863853e+00,6.84827358e+00,5.69027135e-01,1.97115058e+01,3.24991223e+00
1.03960000e+01,1.50742599e+01,9.70100348e+01,7.71570575e+01,5.51593512e+00,1.26420643e+01,4.18660784e+01,4.74480186e+00,2.81817509e+00,6.88111217e+00,5.69027709e-01,1.95310163e+01,3.27312472e+00
1.03970000e+01,1.16667331e+01,9.54012173e+01,7.69073431e+01,5.26773608e+00,1.26605162e+01,4.16820480e+01,4.65439125e+00,2.81763672e+00,6.91674343e+00,5.69010496e-01,1.93468889e+01,3.29651841e+00
1.03980000e+01,8.31764300e+00,9.37608115e+01,7.66586094e+01,5.01841186e+00,1.26765894e+01,4.15009466e+01,4.56206718e+00,2.81698329e+00,6.95515375e+00,5.68970082e-01,1.91590170e+01,3.32001538e+00
1.03990000e+01,5.03157908e+00,9.20912150e+01,7.64093693e+01,4.76833811e+00,1.26901443e+01,4.13222162e+01,4.46794398e+00,2.81617737e+00,6.99639495e+00,5.68901209e-01,1.89672979e+01,3.34353412e+00
1.04000000e+01,1.81286876e+00,9.03948203e+01,7.61581704e+01,4.51787632e+00,1.27010691e+01,4.11453791e+01,4.37212995e+00,2.81518632e+00,7.04056674e+00,5.68799106e-01,1.87716476e+01,3.36699314e+00
1.04010000e+01,-1.33411974e+00,8.86741399e+01,7.59034770e+01,4.26739615e+00,1.27092734e+01,4.09699400e+01,4.27473425e+00,2.81398053e+00,7.08775936e+00,5.68659267e-01,1.85720043e+01,3.39030595e+00
1.04020000e+01,-4.40508929e+00,8.69317558e+01,7.56436576e+01,4.01726835e+00,1.27146931e+01,4.07952900e+01,4.17586543e+00,2.81253483e+00,7.13798632e+00,5.68477674e-01,1.83683381e+01,3.41338297e+00
1.04030000e+01,-7.39599786e+00,8.51702179e+01,7.53770075e+01,3.76785169e+00,1.27172908e+01,4.06207096e+01,4.07562884e+00,2.81082960e+00,7.19118313e+00,5.68251020e-01,1.81606523e+01,3.43613568e+00
1.04040000e+01,-1.03029805e+01,8.33920668e+01,7.51017067e+01,3.51949887e+00,1.27170521e+01,4.04454640e+01,3.97412900e+00,2.80885011e+00,7.24727538e+00,5.67976654e-01,1.79489738e+01,3.45847630e+00
1.04050000e+01,-1.31222755e+01,8.15998618e+01,7.48157762e+01,3.27256256e+00,1.27139843e+01,4.02689032e+01,3.87147206e+00,2.80658636e+00,7.30624601e+00,5.67652587e-01,1.77333457e+01,3.48031756e+00
1.04060000e+01,-1.58502356e+01,7.97961683e+01,7.45170757e+01,3.02739590e+00,1.27081170e+01,4.00904869e+01,3.76776696e+00,2.80403330e+00,7.36816070e+00,5.67277566e-01,1.75138192e+01,3.50157420e+00
1.04070000e+01,-1.84835849e+01,7.79833956e+01,7.42034718e+01,2.78433140e+00,1.26994970e+01,3.99096944e+01,3.66312043e+00,2.80119052e+00,7.43310390e+00,5.66851100e-01,1.72904438e+01,3.52216903e+00
1.04080000e+01,-2.10191525e+01,7.61639505e+01,7.38727259e+01,2.54370534e+00,1.26881891e+01,3.97258671e+01,3.55764423e+00,2.79806133e+00,7.50110364e+00,5.66373341e-01,1.70632695e+01,3.54202821e+00
1.04090000e+01,-2.34539518e+01,7.43401915e+01,7.35225418e+01,2.30585320e+00,1.26742727e+01,3.95381996e+01,3.45145482e+00,2.79465253e+00,7.57207585e+00,5.65845105e-01,1.68323472e+01,3.56108334e+00
1.04100000e+01,-2.57852197e+01,7.25144013e+01,7.31505756e+01,2.07110752e+00,1.26578375e+01,3.93458977e+01,3.34467347e+00,2.79097354e+00,7.64583128e+00,5.65267807e-01,1.65977334e+01,3.57927254e+00
1.04110000e+01,-2.80105037e+01,7.06887214e+01,7.27544741e+01,1.83978820e+00,1.26389740e+01,3.91483917e+01,3.23742311e+00,2.78703516e+00,7.72213684e+00,5.64643291e-01,1.63594901e+01,3.59654170e+00
1.04120000e+01,-3.01274896e+01,6.88652713e+01,7.23316980e+01,1.61222183e+00,1.26177741e+01,3.89453878e+01,3.12983528e+00,2.78284925e+00,7.80073655e+00,5.63973820e-01,1.61176870e+01,3.61284118e+00
1.04130000e+01,-3.21340610e+01,6.70461180e+01,7.18795188e+01,1.38873785e+00,1.25943262e+01,3.87368530e+01,3.02204966e+00,2.77842787e+00,7.88135140e+00,5.63261970e-01,1.58723959e+01,3.62812666e+00
1.04140000e+01,-3.40283937e+01,6.52332002e+01,7.13951502e+01,1.16965555e+00,1.25687103e+01,3.85228769e+01,2.91420900e+00,2.77378193e+00,7.96366392e+00,5.62510387e-01,1.56236801e+01,3.64236012e+00
